,tweet_id,timestamp,source,text,expanded_urls,name,retweet_count,favorite_count,rating,jpg_url,img_num,p1,p1_conf,p1_dog,p2,p2_conf,p2_dog,p3,p3_conf,p3_dog
1569,687807801670897665,2016-01-15 01:25:33+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Trooper &amp; Maya. Trooper protects Maya from bad things like dognappers and Comcast. So touching. 11/10 for both https://t.co/c98k1IoZKy,https://twitter.com/dog_rates/status/687807801670897665/photo/1,Trooper,710.0,2372.0,11/10,https://pbs.twimg.com/media/CYuVi9pWwAAbOGC.jpg,1.0,Staffordshire_bullterrier,0.151113,True,boxer,0.135697,True,American_Staffordshire_terrier,0.0865912,True
1571,687704180304273409,2016-01-14 18:33:48+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Blakely. He thinks that's a hat. Silly pupper. That's a nanner. 9/10 https://t.co/UwOV1jqKRt,https://twitter.com/dog_rates/status/687704180304273409/photo/1,Blakely,829.0,2403.0,9/10,https://pbs.twimg.com/media/CYs3TKzUAAAF9A2.jpg,1.0,miniature_pinscher,0.956063,True,toy_terrier,0.0122306,True,Chihuahua,0.00539748,True
1572,687664829264453632,2016-01-14 15:57:26+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Opal. He's a Belgian Dijon Poofster. Upset because his hood makes him look like blond Justin Timberlake. 11/10 https://t.co/IAt3jRZ5ez,https://twitter.com/dog_rates/status/687664829264453632/photo/1,Opal,504.0,1915.0,11/10,https://pbs.twimg.com/media/CYsTg1XUsAEPjxE.jpg,1.0,pug,0.957365,True,French_bulldog,0.0385587,True,toy_poodle,0.0006673610000000001,True
1573,687494652870668288,2016-01-14 04:41:12+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Marq. He stole this car. 7/10 wtf Marq? https://t.co/MHScqo5l8c,https://twitter.com/dog_rates/status/687494652870668288/photo/1,Marq,568.0,1878.0,7/10,https://pbs.twimg.com/media/CYp4vFrVAAEs9AX.jpg,1.0,Rottweiler,0.391471,True,miniature_pinscher,0.273595,True,Tibetan_mastiff,0.0416919,True
1575,687476254459715584,2016-01-14 03:28:06+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Curtis. He's a fluffball. 11/10 would snug this pupper https://t.co/1DzInODwrj,https://twitter.com/dog_rates/status/687476254459715584/photo/1,Curtis,523.0,1963.0,11/10,https://pbs.twimg.com/media/CYpoAZTWEAA6vDs.jpg,1.0,wood_rabbit,0.702725,False,Angora,0.190659,False,hare,0.105072,False
1576,687460506001633280,2016-01-14 02:25:31+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Kramer. He's a Picasso Tortellini. Tie couldn't be more accurate. Confident af. Runs his own business. 10/10 https://t.co/jIcVW0xxmH,https://twitter.com/dog_rates/status/687460506001633280/photo/1,Kramer,539.0,2037.0,10/10,https://pbs.twimg.com/media/CYpZrtDWwAE8Kpw.jpg,1.0,Boston_bull,0.223366,True,boxer,0.183596,True,French_bulldog,0.17691600000000002,True
1578,687317306314240000,2016-01-13 16:56:30+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tyrone. He's a leaf wizard. Self-motivated. No eyes (tragic). Inspirational af. 11/10 enthusiasm is tangible https://t.co/pRp1Npucbz,"https://twitter.com/dog_rates/status/687317306314240000/photo/1,https://twitter.com/dog_rates/status/687317306314240000/photo/1",Tyrone,9043.0,19903.0,11/10,https://pbs.twimg.com/media/CYnXcLEUkAAIQOM.jpg,1.0,Shih-Tzu,0.747208,True,Maltese_dog,0.0910254,True,Lhasa,0.0357878,True
1580,687127927494963200,2016-01-13 04:23:58+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Gordon. He's an asshole. 9/10 would still pet https://t.co/a34N7QwKbb,https://twitter.com/dog_rates/status/687127927494963200/photo/1,Gordon,2234.0,5367.0,9/10,https://pbs.twimg.com/media/CYkrNIVWcAMswmP.jpg,1.0,pug,0.178205,True,Chihuahua,0.14916400000000002,True,Shih-Tzu,0.120505,True
1582,687109925361856513,2016-01-13 03:12:26+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Baxter. He looks like a fun dog. Prefers action shots. 11/10 the last one is impeccable https://t.co/LHcH1yhhIb,"https://twitter.com/dog_rates/status/687109925361856513/photo/1,https://twitter.com/dog_rates/status/687109925361856513/photo/1,https://twitter.com/dog_rates/status/687109925361856513/photo/1",Baxter,2420.0,5728.0,11/10,https://pbs.twimg.com/media/CYka1NTWMAAOclP.jpg,2.0,borzoi,0.883086,True,whippet,0.0229336,True,Saluki,0.0216056,True
1585,686947101016735744,2016-01-12 16:25:26+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jackson. He was specifically told not to sleep in the fridge. Damn it Jackson. 11/10 would squeeze softly https://t.co/lJs10ZJsgj,https://twitter.com/dog_rates/status/686947101016735744/photo/1,Jackson,3147.0,8526.0,11/10,https://pbs.twimg.com/media/CYiGvn-UwAEe4wL.jpg,1.0,refrigerator,0.799795,False,medicine_chest,0.182538,False,ice_bear,0.00143058,False
1589,686683045143953408,2016-01-11 22:56:10+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mona. She's a Yarborough Splishnsplash. Lost body during Nam. 11/10 revolutionary pupper https://t.co/pgD6h0yhgz,https://twitter.com/dog_rates/status/686683045143953408/photo/1,Mona,787.0,2793.0,11/10,https://pbs.twimg.com/media/CYeWlh0WAAADhsj.jpg,1.0,Norwich_terrier,0.100499,True,cocker_spaniel,0.0806711,True,golden_retriever,0.0794062,True
1590,686618349602762752,2016-01-11 18:39:05+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Olivia. She just saw an adult wearing crocs. 11/10 poor pupper. No one should witness such a thing https://t.co/yJVTi1DjJc,https://twitter.com/dog_rates/status/686618349602762752/photo/1,Olivia,1346.0,3666.0,11/10,https://pbs.twimg.com/media/CYdbvwjWcAEtjYu.jpg,1.0,Rottweiler,0.441331,True,miniature_pinscher,0.23318000000000005,True,Gordon_setter,0.093582,True
1591,686606069955735556,2016-01-11 17:50:18+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Horace. He was practicing his levitation, minding his own business when a rogue tennis ball spooked him. 10/10 https://t.co/tB9xYjMyZd",https://twitter.com/dog_rates/status/686606069955735556/photo/1,Horace,536.0,1870.0,10/10,https://pbs.twimg.com/media/CYdQktMWsAEI29_.jpg,1.0,Labrador_retriever,0.320012,True,Ibizan_hound,0.208172,True,Saluki,0.0789747,True
1593,686386521809772549,2016-01-11 03:17:53+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Crimson. He's a Speckled Winnebago. Main passions are air hockey &amp; parkour. 11/10 would pet thoroughly https://t.co/J5aI7SjzDc,https://twitter.com/dog_rates/status/686386521809772549/photo/1,Crimson,867.0,3217.0,11/10,https://pbs.twimg.com/media/CYaI5aaW8AE8Uyk.jpg,1.0,Yorkshire_terrier,0.477704,True,silky_terrier,0.171673,True,Australian_terrier,0.08833400000000001,True
1597,686050296934563840,2016-01-10 05:01:51+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Flávio. He's a Macedonian Poppycock. 97% floof. Jubilant af. 11/10 personally I'd pet the hell out of https://t.co/BUyX7isHRg,https://twitter.com/dog_rates/status/686050296934563840/photo/1,Flávio,718.0,2188.0,11/10,https://pbs.twimg.com/media/CYVXBb9WsAAwL3p.jpg,1.0,Pomeranian,0.985789,True,keeshond,0.00408291,True,Pekinese,0.00333366,True
1601,686003207160610816,2016-01-10 01:54:44+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Hammond. He's a peculiar pup. Loves long walks. Bark barely audible. Too many legs. 3/10 must be rare https://t.co/NOIiRWr5Jf,https://twitter.com/dog_rates/status/686003207160610816/photo/1,Hammond,615.0,1806.0,3/10,https://pbs.twimg.com/media/CYUsRsbWAAAUt4Y.jpg,1.0,damselfly,0.190786,False,common_newt,0.0981314,False,whiptail,0.0889582,False
1602,685973236358713344,2016-01-09 23:55:38+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lorelei. She's contemplating her existence and the eventual heat death of the universe. 11/10 very majestic https://t.co/xbUoULOIS8,https://twitter.com/dog_rates/status/685973236358713344/photo/1,Lorelei,515.0,2074.0,11/10,https://pbs.twimg.com/media/CYURBGoWYAAKey3.jpg,1.0,Siberian_husky,0.450678,True,Eskimo_dog,0.430275,True,malamute,0.11859,True
1604,685906723014619143,2016-01-09 19:31:20+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Olive. He's stuck in a sleeve. 9/10 damn it Olive https://t.co/NnLjg6BgyF,"https://twitter.com/dog_rates/status/685906723014619143/photo/1,https://twitter.com/dog_rates/status/685906723014619143/photo/1",Olive,2832.0,7410.0,9/10,https://pbs.twimg.com/media/CYTUhn7WkAEXocW.jpg,1.0,Yorkshire_terrier,0.414963,True,briard,0.0635052,True,Pekinese,0.0536822,True
1606,685667379192414208,2016-01-09 03:40:16+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Marty. He has no idea what happened here. Never seen this stuff in his life. 9/10 very suspicious pupper https://t.co/u427woxFpJ,https://twitter.com/dog_rates/status/685667379192414208/photo/1,Marty,555.0,2334.0,9/10,https://pbs.twimg.com/media/CYP62A6WkAAOnL4.jpg,1.0,sliding_door,0.344526,False,doormat,0.190027,False,washbasin,0.0463264,False
1607,685663452032069632,2016-01-09 03:24:40+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Brooks. He's confused by the almighty ball of tennis. 12/10 

(vid by @PDolan37) https://t.co/AcVWe39nmM",https://twitter.com/dog_rates/status/685663452032069632/video/1,Brooks,1431.0,3191.0,12/10,https://pbs.twimg.com/ext_tw_video_thumb/685663358637486080/pu/img/3cXSHFZAgJQ_dDCf.jpg,1.0,Chesapeake_Bay_retriever,0.171174,True,tennis_ball,0.090644,False,racket,0.0485077,False
1608,685641971164143616,2016-01-09 01:59:19+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Otis. He just passed a cop while going 61 in a 45. Very nervous pupper. 7/10 https://t.co/jJS8qQeuNO,https://twitter.com/dog_rates/status/685641971164143616/photo/1,Otis,766.0,2905.0,7/10,https://pbs.twimg.com/media/CYPjvFqW8AAgiP2.jpg,1.0,Lakeland_terrier,0.253839,True,Airedale,0.213349,True,three-toed_sloth,0.0838341,False
1612,685321586178670592,2016-01-08 04:46:13+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Rocky. He sleeps like a psychopath. 10/10 quality tongue slip https://t.co/MbgG95mUdu,https://twitter.com/dog_rates/status/685321586178670592/photo/1,Rocky,627.0,2621.0,10/10,https://pbs.twimg.com/media/CYLAWFMWMAEcRzb.jpg,1.0,Boston_bull,0.972483,True,French_bulldog,0.0254693,True,boxer,0.000457544,True
1614,685307451701334016,2016-01-08 03:50:03+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Petrick. He's an Altostratus Floofer. Just had a run in with a trash bag. Groovy checkered floor. 11/10 https://t.co/rwW7z1JAOF,https://twitter.com/dog_rates/status/685307451701334016/photo/1,Petrick,435.0,2046.0,11/10,https://pbs.twimg.com/media/CYKzfTTWMAEeTN7.jpg,1.0,Pomeranian,0.963176,True,Shetland_sheepdog,0.0194683,True,keeshond,0.00860493,True
1615,685268753634967552,2016-01-08 01:16:17+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Hubertson. He's a Carmel Haberdashery. Enjoys long summer days on his boat. Very peaceful pupper. 10/10 https://t.co/vzCl35fKlZ,https://twitter.com/dog_rates/status/685268753634967552/photo/1,Hubertson,1183.0,3055.0,10/10,https://pbs.twimg.com/media/CYKQS0xUQAEOptC.jpg,1.0,pug,0.999044,True,Norwegian_elkhound,0.000546586,True,bull_mastiff,0.000235195,True
1616,685198997565345792,2016-01-07 20:39:06+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Alfie. That is his time machine. He's very proud of it. Without him life as we know it would not exist 11/10 https://t.co/530Yfbl5xo,https://twitter.com/dog_rates/status/685198997565345792/photo/1,Alfie,658.0,2314.0,11/10,https://pbs.twimg.com/media/CYJQxvJW8AAkkws.jpg,1.0,dishwasher,0.8888290000000001,False,stove,0.013411500000000002,False,Old_English_sheepdog,0.00967138,True
1621,684926975086034944,2016-01-07 02:38:10+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Bruiser &amp; Charlie. They are the best of pals. Been through it all together. Both 11/10. 1 like=1 friendship https://t.co/PEXHuvSVD4,https://twitter.com/dog_rates/status/684926975086034944/photo/1,Bruiser,456.0,3446.0,11/10,https://pbs.twimg.com/media/CYFZXdiU0AAc_kw.jpg,1.0,Labrador_retriever,0.769412,True,golden_retriever,0.144893,True,lion,0.0214398,False
1629,684567543613382656,2016-01-06 02:49:55+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bobby. He doesn't give a damn about personal space. Convinced he called shotgun first. 4/10 not the best dog https://t.co/b8XW69gSaU,https://twitter.com/dog_rates/status/684567543613382656/photo/1,Bobby,1192.0,2979.0,4/10,https://pbs.twimg.com/media/CYASi6FWQAEQMW2.jpg,1.0,minibus,0.401942,False,llama,0.229145,False,seat_belt,0.209393,False
1631,684481074559381504,2016-01-05 21:06:19+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Pippa. She's an Elfin High Feta. Compact af. Easy to transport. Great for vacations. 10/10 would keep in pocket https://t.co/nBtDeZ4yAb,https://twitter.com/dog_rates/status/684481074559381504/photo/1,Pippa,1152.0,3840.0,10/10,https://pbs.twimg.com/media/CX_D6AJWwAAnBIw.jpg,1.0,Chihuahua,0.93781,True,Pomeranian,0.0203067,True,polecat,0.017357,False
1632,684460069371654144,2016-01-05 19:42:51+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jeph. He's a Western Sagittarius Dookmarriot. Frightened by leaf. Caught him off guard. 10/10 calm down Jeph https://t.co/bicyOV6lju,https://twitter.com/dog_rates/status/684460069371654144/photo/1,Jeph,553.0,1949.0,10/10,https://pbs.twimg.com/media/CX-wzZEUwAA4ISM.jpg,1.0,Labrador_retriever,0.673691,True,Chesapeake_Bay_retriever,0.194897,True,American_Staffordshire_terrier,0.05947130000000001,True
1633,684241637099323392,2016-01-05 05:14:53+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Obi. He got camera shy. 12/10 https://t.co/feiPiq7z94,"https://twitter.com/dog_rates/status/684241637099323392/photo/1,https://twitter.com/dog_rates/status/684241637099323392/photo/1,https://twitter.com/dog_rates/status/684241637099323392/photo/1",Obi,3222.0,8028.0,12/10,https://pbs.twimg.com/media/CX7qIcdWcAELJ7N.jpg,1.0,Pembroke,0.508498,True,black-footed_ferret,0.115532,False,weasel,0.0512801,False
1637,684195085588783105,2016-01-05 02:09:54+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tino. He really likes corndogs. 9/10 https://t.co/cUxGtnBfc2,https://twitter.com/dog_rates/status/684195085588783105/photo/1,Tino,501.0,1877.0,9/10,https://pbs.twimg.com/media/CX6_y6OU0AAl3v2.jpg,1.0,Chihuahua,0.379365,True,toy_terrier,0.121809,True,Boston_bull,0.0959809,True
1639,684177701129875456,2016-01-05 01:00:50+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Kulet. She's very proud of the flower she picked. Loves it dearly. 10/10 now I want a flower https://t.co/myUUwqJIs7,https://twitter.com/dog_rates/status/684177701129875456/photo/1,Kulet,656.0,1994.0,10/10,https://pbs.twimg.com/media/CX6v_JOWsAE0beZ.jpg,1.0,chow,0.334783,True,German_shepherd,0.162647,True,golden_retriever,0.138612,True
1642,684097758874210310,2016-01-04 19:43:10+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Lupe. This is how she sleeps. 10/10 impressive really https://t.co/Fz6iZWlk8C,https://twitter.com/dog_rates/status/684097758874210310/photo/1,Lupe,1409.0,4061.0,10/10,https://pbs.twimg.com/media/CX5nR5oWsAAiclh.jpg,1.0,Labrador_retriever,0.6278560000000001,True,German_short-haired_pointer,0.173675,True,Chesapeake_Bay_retriever,0.0413417,True
1643,683857920510050305,2016-01-04 03:50:08+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Sadie. She fell asleep on the beach and her friends buried her. 10/10 can't trust fellow puppers these days https://t.co/LoKVvc1xAW,https://twitter.com/dog_rates/status/683857920510050305/photo/1,Sadie,1106.0,3757.0,10/10,https://pbs.twimg.com/media/CX2NJmRWYAAxz_5.jpg,1.0,bluetick,0.174738,True,Shetland_sheepdog,0.126101,True,beagle,0.12288699999999997,True
1644,683852578183077888,2016-01-04 03:28:54+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Say hello to Tiger. He's a penbroke (little dog pun for ya, no need to applaud I know it was good) 10/10 good dog https://t.co/Yei0HzS3JN",https://twitter.com/dog_rates/status/683852578183077888/photo/1,Tiger,340.0,1914.0,10/10,https://pbs.twimg.com/media/CX2ISqSWYAAEtCF.jpg,1.0,toy_poodle,0.5513520000000001,True,teddy,0.180678,False,miniature_poodle,0.164095,True
1645,683849932751646720,2016-01-04 03:18:23+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jiminy. He's not the brightest dog. Needs to lay off the kibble. 5/10 still petable https://t.co/omln4LOy1x,https://twitter.com/dog_rates/status/683849932751646720/photo/1,Jiminy,949.0,2575.0,5/10,https://pbs.twimg.com/media/CX2F4qNUQAAR6Cm.jpg,1.0,hog,0.458855,False,Mexican_hairless,0.164906,True,wild_boar,0.1117,False
1648,683773439333797890,2016-01-03 22:14:26+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Buddy. He's gaining strength. Currently an F4 tornado with wind speeds up to 260mph. Very devastating. 9/10 https://t.co/qipZbshNsR,https://twitter.com/dog_rates/status/683773439333797890/photo/1,Buddy,1325.0,3303.0,9/10,https://pbs.twimg.com/media/CX1AUQ2UAAAC6s-.jpg,1.0,miniature_pinscher,0.0728852,True,Labrador_retriever,0.0578658,True,schipperke,0.0532566,True
1649,683742671509258241,2016-01-03 20:12:10+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Sebastian. He's a womanizer. Romantic af. Always covered in flower petals. Also a poet. 11/10 dreamy as hell https://t.co/eoL1bCpWCg,https://twitter.com/dog_rates/status/683742671509258241/photo/1,Sebastian,3244.0,6387.0,11/10,https://pbs.twimg.com/media/CX0kVRxWYAAWWZi.jpg,1.0,Pembroke,0.895279,True,Cardigan,0.022385,True,cocker_spaniel,0.0170452,True
1651,683498322573824003,2016-01-03 04:01:13+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Griffin. He's desperate for both a physical and emotion connection. 11/10 I'd hug the hell out of Griffin https://t.co/ObWcOEekt0,https://twitter.com/dog_rates/status/683498322573824003/photo/1,Griffin,950.0,3134.0,11/10,https://pbs.twimg.com/media/CXxGGOsUwAAr62n.jpg,1.0,Airedale,0.945362,True,Irish_terrier,0.02685,True,Lakeland_terrier,0.016826400000000002,True
1652,683481228088049664,2016-01-03 02:53:17+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Banjo. He's a Peppercorn Shoop Da Whoop. Nails look lethal. Skeptical of luminescent orb 11/10 stay woke pupper https://t.co/H7NZFumpKq,https://twitter.com/dog_rates/status/683481228088049664/photo/1,Banjo,985.0,2628.0,11/10,https://pbs.twimg.com/media/CXw2jSpWMAAad6V.jpg,1.0,keeshond,0.508951,True,chow,0.442016,True,German_shepherd,0.013206,True
1655,683391852557561860,2016-01-02 20:58:09+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Say hello to Jack (pronounced ""Kevin""). He's a Virgo Episcopalian. Can summon rainbows. 11/10 magical as hell https://t.co/YHXrdUTHd6",https://twitter.com/dog_rates/status/683391852557561860/photo/1,Jack,2367.0,7544.0,11/10,https://pbs.twimg.com/media/CXvlQ2zW8AAE0tp.jpg,1.0,French_bulldog,0.992833,True,Boston_bull,0.00474863,True,pug,0.00139169,True
1658,683111407806746624,2016-01-02 02:23:45+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Larry. He thought the New Year's parties were tonight. 10/10 poor pupper. Maybe next year https://t.co/h3X0jK8MVM,https://twitter.com/dog_rates/status/683111407806746624/photo/1,Larry,896.0,3361.0,10/10,https://pbs.twimg.com/media/CXrmMSpUwAAdeRj.jpg,1.0,cocker_spaniel,0.901392,True,soft-coated_wheaten_terrier,0.0286048,True,miniature_schnauzer,0.0178054,True
1661,683030066213818368,2016-01-01 21:00:32+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lulu. She's contemplating all her unreached 2015 goals and daydreaming of a more efficient tomorrow. 10/10 https://t.co/h3ScYuz77J,https://twitter.com/dog_rates/status/683030066213818368/photo/1,Lulu,729.0,2143.0,10/10,https://pbs.twimg.com/media/CXqcOHCUQAAugTB.jpg,1.0,boxer,0.722218,True,bull_mastiff,0.193804,True,French_bulldog,0.0551937,True
1662,682962037429899265,2016-01-01 16:30:13+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Darrel. He just robbed a 7/11 and is in a high speed police chase. Was just spotted by the helicopter 10/10 https://t.co/7EsP8LmSp5,https://twitter.com/dog_rates/status/682962037429899265/photo/1,Darrel,16258.0,36294.0,7/11,https://pbs.twimg.com/media/CXpeVzQW8AApKYb.jpg,1.0,dingo,0.2786,False,Chihuahua,0.15520699999999998,True,loupe,0.153598,False
1665,682750546109968385,2016-01-01 02:29:49+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Taco. He's a speckled Garnier Fructis. Loves to shadow box. Ears out of control. Friend clearly impressed 9/10 https://t.co/85X1GHohFr,https://twitter.com/dog_rates/status/682750546109968385/photo/1,Taco,429.0,1501.0,9/10,https://pbs.twimg.com/media/CXmd_bsWkAEEXck.jpg,1.0,English_setter,0.947198,True,English_springer,0.0311277,True,Brittany_spaniel,0.00551247,True
1670,682406705142087680,2015-12-31 03:43:31+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Patrick. He's a bigass pupper. 7/10 https://t.co/J9DXBFoAQe,https://twitter.com/dog_rates/status/682406705142087680/photo/1,Patrick,1740.0,7459.0,7/10,https://pbs.twimg.com/media/CXhlRmRUMAIYoFO.jpg,1.0,wombat,0.709344,False,koala,0.169758,False,beaver,0.0794334,False
1671,682393905736888321,2015-12-31 02:52:40+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Kreg. He's riding an invisible jet ski. 11/10 that's downright legendary https://t.co/BA5AV5dx6Y,https://twitter.com/dog_rates/status/682393905736888321/photo/1,Kreg,656.0,2206.0,11/10,https://pbs.twimg.com/media/CXhZom1UwAA4Zz6.jpg,1.0,vizsla,0.657275,True,paddle,0.0902864,False,Rhodesian_ridgeback,0.0482283,True
1672,682389078323662849,2015-12-31 02:33:29+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Brody. He's a Downton Abbey Falsetto. Addicted to grating cheese. He says he can stop but we know he can't
9/10 https://t.co/vBeiQq6SaZ",https://twitter.com/dog_rates/status/682389078323662849/photo/1,Brody,451.0,1636.0,9/10,https://pbs.twimg.com/media/CXhVKtvW8AAyiyK.jpg,1.0,curly-coated_retriever,0.482288,True,flat-coated_retriever,0.315286,True,Great_Dane,0.0621789,True
1673,682303737705140231,2015-12-30 20:54:22+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Todo. He's screaming because he doesn't want to wear his sweater or a seat belt. 9/10 gotta buckle up pup https://t.co/Nm8Spw4HbD,https://twitter.com/dog_rates/status/682303737705140231/photo/1,Todo,958.0,3012.0,9/10,https://pbs.twimg.com/media/CXgHoLnWAAA8i52.jpg,1.0,seat_belt,0.997659,False,Lakeland_terrier,0.00173092,True,Airedale,0.00020361,True
1674,682259524040966145,2015-12-30 17:58:40+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Jax. He's an Iglesias Hufflepoof. Quite the jokester. Takes it too far sometimes. Can be very hurtful. 9/10 https://t.co/i5TeG0KYcW,https://twitter.com/dog_rates/status/682259524040966145/photo/1,Jax,1178.0,4078.0,9/10,https://pbs.twimg.com/media/CXffar9WYAArfpw.jpg,1.0,Siberian_husky,0.43967,True,Eskimo_dog,0.340474,True,malamute,0.101253,True
1675,682242692827447297,2015-12-30 16:51:48+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Samson. He patrols his waters on the back of his massive shielded battle dog. 11/10 https://t.co/f8dVgDYDFf,https://twitter.com/dog_rates/status/682242692827447297/photo/1,Samson,1142.0,3201.0,11/10,https://pbs.twimg.com/media/CXfQG_fW8AAjVhV.jpg,1.0,snorkel,0.504983,False,loggerhead,0.345298,False,scuba_diver,0.0747539,False
1677,682059653698686977,2015-12-30 04:44:28+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tess. Her main passions are shelves and baking too many cookies. 11/10 https://t.co/IriJlVZ6m4,"https://twitter.com/dog_rates/status/682059653698686977/photo/1,https://twitter.com/dog_rates/status/682059653698686977/photo/1",Tess,1652.0,4867.0,11/10,https://pbs.twimg.com/media/CXcpovWWMAAMcfv.jpg,2.0,jigsaw_puzzle,0.995873,False,Siamese_cat,0.000780885,False,pizza,0.00043248,False
1679,682032003584274432,2015-12-30 02:54:35+00:00,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ulysses. He likes holding hands and his eyes are magic. 11/10 https://t.co/gPmJHmtgak,https://twitter.com/dog_rates/status/682032003584274432/photo/1,Ulysses,1968.0,6483.0,11/10,https://pbs.twimg.com/media/CXcQfUNUQAEwFoQ.jpg,1.0,schipperke,0.997953,True,groenendael,0.000676435,True,miniature_pinscher,0.000211246,True
